Event#,Date,Temp
1079,7/2/2022 16:00,14.134
1080,7/2/2022 17:00,14.325
1081,7/2/2022 18:00,14.9
1082,7/2/2022 19:00,15.282
1083,7/2/2022 20:00,15.473
1084,7/2/2022 21:00,15.76
1085,7/2/2022 22:00,15.76
1086,7/2/2022 23:00,15.378
1087,7/3/2022 0:00,14.9
1088,7/3/2022 1:00,14.804
1089,7/3/2022 2:00,14.9
1090,7/3/2022 3:00,14.804
1091,7/3/2022 4:00,14.804
1092,7/3/2022 5:00,14.996
1093,7/3/2022 6:00,15.855
1094,7/3/2022 7:00,16.332
1095,7/3/2022 8:00,16.523
1096,7/3/2022 9:00,16.618
1097,7/3/2022 10:00,16.713
1098,7/3/2022 11:00,16.427
1099,7/3/2022 12:00,16.427
1100,7/3/2022 13:00,16.332
1101,7/3/2022 14:00,16.237
1102,7/3/2022 15:00,16.046
1103,7/3/2022 16:00,14.9
1104,7/3/2022 17:00,14.709
1105,7/3/2022 18:00,14.421
1106,7/3/2022 19:00,14.804
1107,7/3/2022 20:00,14.996
1108,7/3/2022 21:00,15.473
1109,7/3/2022 22:00,15.569
1110,7/3/2022 23:00,14.9
1111,7/4/2022 0:00,15.091
1112,7/4/2022 1:00,14.613
1113,7/4/2022 2:00,14.804
1114,7/4/2022 3:00,15.282
1115,7/4/2022 4:00,15.569
1116,7/4/2022 5:00,16.618
1117,7/4/2022 6:00,16.999
1118,7/4/2022 7:00,16.999
1119,7/4/2022 8:00,16.332
1120,7/4/2022 9:00,16.427
1121,7/4/2022 10:00,16.903
1122,7/4/2022 11:00,17.094
1123,7/4/2022 12:00,16.713
1124,7/4/2022 13:00,15.569
1125,7/4/2022 14:00,15.282
1126,7/4/2022 15:00,14.996
1127,7/4/2022 16:00,14.325
1128,7/4/2022 17:00,14.038
1129,7/4/2022 18:00,14.134
1130,7/4/2022 19:00,14.9
1131,7/4/2022 20:00,15.76
1132,7/4/2022 21:00,15.855
1133,7/4/2022 22:00,16.141
1134,7/4/2022 23:00,15.091
1135,7/5/2022 0:00,15.187
1136,7/5/2022 1:00,13.942
1137,7/5/2022 2:00,13.75
1138,7/5/2022 3:00,14.23
1139,7/5/2022 4:00,14.421
1140,7/5/2022 5:00,14.517
1141,7/5/2022 6:00,14.613
1142,7/5/2022 7:00,15.187
1143,7/5/2022 8:00,15.855
1144,7/5/2022 9:00,15.855
1145,7/5/2022 10:00,15.76
1146,7/5/2022 11:00,15.473
1147,7/5/2022 12:00,15.664
1148,7/5/2022 13:00,15.282
1149,7/5/2022 14:00,14.996
1150,7/5/2022 15:00,14.996
1151,7/5/2022 16:00,13.654
1152,7/5/2022 17:00,13.076
1153,7/5/2022 18:00,12.304
1154,7/5/2022 19:00,13.942
1155,7/5/2022 20:00,15.951
1156,7/5/2022 21:00,16.332
1157,7/5/2022 22:00,16.713
1158,7/5/2022 23:00,16.713
1159,7/6/2022 0:00,15.569
1160,7/6/2022 1:00,15.473
1161,7/6/2022 2:00,15.473
1162,7/6/2022 3:00,15.282
1163,7/6/2022 4:00,15.378
1164,7/6/2022 5:00,15.664
1165,7/6/2022 6:00,15.76
1166,7/6/2022 7:00,15.855
1167,7/6/2022 8:00,15.951
1168,7/6/2022 9:00,16.046
1169,7/6/2022 10:00,16.046
1170,7/6/2022 11:00,16.141
1171,7/6/2022 12:00,15.569
1172,7/6/2022 13:00,15.473
1173,7/6/2022 14:00,15.378
1174,7/6/2022 15:00,14.709
1175,7/6/2022 16:00,14.421
1176,7/6/2022 17:00,14.804
1177,7/6/2022 18:00,16.141
1178,7/6/2022 19:00,16.713
1179,7/6/2022 20:00,16.523
1180,7/6/2022 21:00,16.618
1181,7/6/2022 22:00,16.332
1182,7/6/2022 23:00,15.76
1183,7/7/2022 0:00,15.187
1184,7/7/2022 1:00,15.282
1185,7/7/2022 2:00,15.569
1186,7/7/2022 3:00,15.378
1187,7/7/2022 4:00,15.951
1188,7/7/2022 5:00,16.046
1189,7/7/2022 6:00,16.046
1190,7/7/2022 7:00,15.951
1191,7/7/2022 8:00,16.332
1192,7/7/2022 9:00,16.237
1193,7/7/2022 10:00,15.76
1194,7/7/2022 11:00,15.378
1195,7/7/2022 12:00,15.282
1196,7/7/2022 13:00,15.187
1197,7/7/2022 14:00,14.996
1198,7/7/2022 15:00,13.654
1199,7/7/2022 16:00,13.75
1200,7/7/2022 17:00,14.9
1201,7/7/2022 18:00,14.709
1202,7/7/2022 19:00,15.187
1203,7/7/2022 20:00,16.332
1204,7/7/2022 21:00,16.427
1205,7/7/2022 22:00,16.141
1206,7/7/2022 23:00,16.903
1207,7/8/2022 0:00,16.332
1208,7/8/2022 1:00,15.569
1209,7/8/2022 2:00,15.855
1210,7/8/2022 3:00,16.237
1211,7/8/2022 4:00,16.046
1212,7/8/2022 5:00,15.664
1213,7/8/2022 6:00,15.378
1214,7/8/2022 7:00,15.76
1215,7/8/2022 8:00,16.332
1216,7/8/2022 9:00,16.523
1217,7/8/2022 10:00,16.523
1218,7/8/2022 11:00,16.618
1219,7/8/2022 12:00,16.999
1220,7/8/2022 13:00,16.237
1221,7/8/2022 14:00,15.76
1222,7/8/2022 15:00,15.473
1223,7/8/2022 16:00,15.473
1224,7/8/2022 17:00,15.951
1225,7/8/2022 18:00,16.523
1226,7/8/2022 19:00,16.713
1227,7/8/2022 20:00,16.332
1228,7/8/2022 21:00,17.379
1229,7/8/2022 22:00,16.999
1230,7/8/2022 23:00,17.284
1231,7/9/2022 0:00,16.713
1232,7/9/2022 1:00,16.237
1233,7/9/2022 2:00,15.76
1234,7/9/2022 3:00,15.664
1235,7/9/2022 4:00,15.76
1236,7/9/2022 5:00,15.187
1237,7/9/2022 6:00,14.804
1238,7/9/2022 7:00,14.9
1239,7/9/2022 8:00,14.996
1240,7/9/2022 9:00,15.76
1241,7/9/2022 10:00,15.855
1242,7/9/2022 11:00,16.237
1243,7/9/2022 12:00,16.427
1244,7/9/2022 13:00,15.855
1245,7/9/2022 14:00,15.664
1246,7/9/2022 15:00,15.378
1247,7/9/2022 16:00,14.996
1248,7/9/2022 17:00,14.517
1249,7/9/2022 18:00,14.038
1250,7/9/2022 19:00,15.855
1251,7/9/2022 20:00,16.046
1252,7/9/2022 21:00,15.855
1253,7/9/2022 22:00,16.618
1254,7/9/2022 23:00,16.427
1255,7/10/2022 0:00,16.332
1256,7/10/2022 1:00,15.473
1257,7/10/2022 2:00,15.091
1258,7/10/2022 3:00,15.187
1259,7/10/2022 4:00,14.9
1260,7/10/2022 5:00,14.804
1261,7/10/2022 6:00,14.421
1262,7/10/2022 7:00,14.23
1263,7/10/2022 8:00,14.23
1264,7/10/2022 9:00,14.517
1265,7/10/2022 10:00,15.76
1266,7/10/2022 11:00,15.855
1267,7/10/2022 12:00,15.855
1268,7/10/2022 13:00,15.664
1269,7/10/2022 14:00,15.569
1270,7/10/2022 15:00,15.569
1271,7/10/2022 16:00,15.569
1272,7/10/2022 17:00,15.569
1273,7/10/2022 18:00,15.473
1274,7/10/2022 19:00,15.664
1275,7/10/2022 20:00,16.046
1276,7/10/2022 21:00,16.141
1277,7/10/2022 22:00,16.046
1278,7/10/2022 23:00,16.713
1279,7/11/2022 0:00,16.713
1280,7/11/2022 1:00,16.713
1281,7/11/2022 2:00,16.618
1282,7/11/2022 3:00,16.046
1283,7/11/2022 4:00,15.664
1284,7/11/2022 5:00,15.378
1285,7/11/2022 6:00,15.282
1286,7/11/2022 7:00,15.378
1287,7/11/2022 8:00,15.473
1288,7/11/2022 9:00,15.76
1289,7/11/2022 10:00,15.855
1290,7/11/2022 11:00,16.141
1291,7/11/2022 12:00,16.332
1292,7/11/2022 13:00,16.332
1293,7/11/2022 14:00,16.332
1294,7/11/2022 15:00,16.427
1295,7/11/2022 16:00,15.855
1296,7/11/2022 17:00,15.569
1297,7/11/2022 18:00,15.569
1298,7/11/2022 19:00,15.473
1299,7/11/2022 20:00,15.76
1300,7/11/2022 21:00,15.664
1301,7/11/2022 22:00,15.664
1302,7/11/2022 23:00,15.664
1303,7/12/2022 0:00,15.76
1304,7/12/2022 1:00,16.332
1305,7/12/2022 2:00,16.237
1306,7/12/2022 3:00,16.141
1307,7/12/2022 4:00,15.378
1308,7/12/2022 5:00,14.9
1309,7/12/2022 6:00,14.804
1310,7/12/2022 7:00,14.804
1311,7/12/2022 8:00,14.804
1312,7/12/2022 9:00,14.996
1313,7/12/2022 10:00,15.187
1314,7/12/2022 11:00,15.664
1315,7/12/2022 12:00,16.141
1316,7/12/2022 13:00,16.046
1317,7/12/2022 14:00,16.046
1318,7/12/2022 15:00,15.664
1319,7/12/2022 16:00,15.569
1320,7/12/2022 17:00,15.473
1321,7/12/2022 18:00,15.187
1322,7/12/2022 19:00,15.091
1323,7/12/2022 20:00,15.091
1324,7/12/2022 21:00,15.091
1325,7/12/2022 22:00,14.996
1326,7/12/2022 23:00,14.996
1327,7/13/2022 0:00,14.804
1328,7/13/2022 1:00,15.76
1329,7/13/2022 2:00,16.046
1330,7/13/2022 3:00,16.237
1331,7/13/2022 4:00,15.282
1332,7/13/2022 5:00,14.709
1333,7/13/2022 6:00,14.9
1334,7/13/2022 7:00,14.9
1335,7/13/2022 8:00,15.569
1336,7/13/2022 9:00,16.332
1337,7/13/2022 10:00,15.091
1338,7/13/2022 11:00,14.804
1339,7/13/2022 12:00,15.187
1340,7/13/2022 13:00,15.282
1341,7/13/2022 14:00,14.996
1342,7/13/2022 15:00,15.091
1343,7/13/2022 16:00,14.9
1344,7/13/2022 17:00,14.804
1345,7/13/2022 18:00,14.9
1346,7/13/2022 19:00,15.473
1347,7/13/2022 20:00,15.76
1348,7/13/2022 21:00,14.613
1349,7/13/2022 22:00,14.421
1350,7/13/2022 23:00,13.942
1351,7/14/2022 0:00,13.846
1352,7/14/2022 1:00,14.517
1353,7/14/2022 2:00,14.804
1354,7/14/2022 3:00,15.091
1355,7/14/2022 4:00,15.664
1356,7/14/2022 5:00,16.713
1357,7/14/2022 6:00,16.523
1358,7/14/2022 7:00,15.951
1359,7/14/2022 8:00,15.76
1360,7/14/2022 9:00,15.569
1361,7/14/2022 10:00,15.187
1362,7/14/2022 11:00,15.091
1363,7/14/2022 12:00,15.091
1364,7/14/2022 13:00,14.9
1365,7/14/2022 14:00,13.942
1366,7/14/2022 15:00,14.038
1367,7/14/2022 16:00,14.23
1368,7/14/2022 17:00,16.332
1369,7/14/2022 18:00,17.189
1370,7/14/2022 19:00,17.76
1371,7/14/2022 20:00,17.475
1372,7/14/2022 21:00,17.379
1373,7/14/2022 22:00,16.141
1374,7/14/2022 23:00,15.282
1375,7/15/2022 0:00,14.9
1376,7/15/2022 1:00,14.613
1377,7/15/2022 2:00,14.804
1378,7/15/2022 3:00,15.569
1379,7/15/2022 4:00,16.618
1380,7/15/2022 5:00,16.903
1381,7/15/2022 6:00,16.618
1382,7/15/2022 7:00,16.237
1383,7/15/2022 8:00,16.618
1384,7/15/2022 9:00,16.808
1385,7/15/2022 10:00,16.332
1386,7/15/2022 11:00,14.9
1387,7/15/2022 12:00,15.473
1388,7/15/2022 13:00,14.325
1389,7/15/2022 14:00,14.804
1390,7/15/2022 15:00,15.664
1391,7/15/2022 16:00,15.951
1392,7/15/2022 17:00,16.903
1393,7/15/2022 18:00,18.045
1394,7/15/2022 19:00,17.855
1395,7/15/2022 20:00,17.57
1396,7/15/2022 21:00,16.903
1397,7/15/2022 22:00,16.141
1398,7/15/2022 23:00,15.664
1399,7/16/2022 0:00,15.664
1400,7/16/2022 1:00,15.855
1401,7/16/2022 2:00,15.855
1402,7/16/2022 3:00,15.378
1403,7/16/2022 4:00,15.473
1404,7/16/2022 5:00,15.951
1405,7/16/2022 6:00,17.57
1406,7/16/2022 7:00,18.331
1407,7/16/2022 8:00,17.284
1408,7/16/2022 9:00,16.903
1409,7/16/2022 10:00,16.903
1410,7/16/2022 11:00,16.618
1411,7/16/2022 12:00,16.237
1412,7/16/2022 13:00,16.141
1413,7/16/2022 14:00,16.237
1414,7/16/2022 15:00,16.808
1415,7/16/2022 16:00,17.284
1416,7/16/2022 17:00,18.236
1417,7/16/2022 18:00,18.236
1418,7/16/2022 19:00,18.426
1419,7/16/2022 20:00,18.521
1420,7/16/2022 21:00,18.14
1421,7/16/2022 22:00,17.665
1422,7/16/2022 23:00,17.094
1423,7/17/2022 0:00,16.713
1424,7/17/2022 1:00,16.046
1425,7/17/2022 2:00,16.237
1426,7/17/2022 3:00,15.855
1427,7/17/2022 4:00,16.523
1428,7/17/2022 5:00,17.379
1429,7/17/2022 6:00,17.475
1430,7/17/2022 7:00,17.95
1431,7/17/2022 8:00,18.331
1432,7/17/2022 9:00,18.426
1433,7/17/2022 10:00,17.189
1434,7/17/2022 11:00,16.427
1435,7/17/2022 12:00,15.473
1436,7/17/2022 13:00,14.517
1437,7/17/2022 14:00,14.325
1438,7/17/2022 15:00,15.091
1439,7/17/2022 16:00,16.618
1440,7/17/2022 17:00,17.855
1441,7/17/2022 18:00,19.662
1442,7/17/2022 19:00,17.95
1443,7/17/2022 20:00,17.475
1444,7/17/2022 21:00,16.903
1445,7/17/2022 22:00,16.999
1446,7/17/2022 23:00,16.903
1447,7/18/2022 0:00,15.664
1448,7/18/2022 1:00,15.664
1449,7/18/2022 2:00,16.618
1450,7/18/2022 3:00,17.57
1451,7/18/2022 4:00,17.57
1452,7/18/2022 5:00,18.616
1453,7/18/2022 6:00,19.187
1454,7/18/2022 7:00,18.996
1455,7/18/2022 8:00,19.187
1456,7/18/2022 9:00,18.711
1457,7/18/2022 10:00,17.95
1458,7/18/2022 11:00,16.999
1459,7/18/2022 12:00,15.951
1460,7/18/2022 13:00,15.951
1461,7/18/2022 14:00,16.046
1462,7/18/2022 15:00,16.427
1463,7/18/2022 16:00,16.999
1464,7/18/2022 17:00,19.567
1465,7/18/2022 18:00,19.377
1466,7/18/2022 19:00,19.092
1467,7/18/2022 20:00,18.711
1468,7/18/2022 21:00,18.616
1469,7/18/2022 22:00,17.855
1470,7/18/2022 23:00,16.808
1471,7/19/2022 0:00,16.237
1472,7/19/2022 1:00,17.284
1473,7/19/2022 2:00,17.95
1474,7/19/2022 3:00,19.662
1475,7/19/2022 4:00,19.853
1476,7/19/2022 5:00,20.043
1477,7/19/2022 6:00,19.282
1478,7/19/2022 7:00,18.996
1479,7/19/2022 8:00,18.426
1480,7/19/2022 9:00,17.094
1481,7/19/2022 10:00,16.046
1482,7/19/2022 11:00,14.996
1483,7/19/2022 12:00,15.282
1484,7/19/2022 13:00,15.282
1485,7/19/2022 14:00,15.951
1486,7/19/2022 15:00,18.806
1487,7/19/2022 16:00,19.472
1488,7/19/2022 17:00,19.662
1489,7/19/2022 18:00,19.758
1490,7/19/2022 19:00,18.996
1491,7/19/2022 20:00,18.236
1492,7/19/2022 21:00,17.57
1493,7/19/2022 22:00,14.038
1494,7/19/2022 23:00,13.461
1495,7/20/2022 0:00,13.942
1496,7/20/2022 1:00,15.091
1497,7/20/2022 2:00,17.665
1498,7/20/2022 3:00,19.092
1499,7/20/2022 4:00,19.282
1500,7/20/2022 5:00,19.092
1501,7/20/2022 6:00,19.567
1502,7/20/2022 7:00,18.806
1503,7/20/2022 8:00,17.95
1504,7/20/2022 9:00,16.999
1505,7/20/2022 10:00,15.951
1506,7/20/2022 11:00,14.709
1507,7/20/2022 12:00,16.141
1508,7/20/2022 13:00,17.094
1509,7/20/2022 14:00,18.14
1510,7/20/2022 15:00,19.377
1511,7/20/2022 16:00,19.758
1512,7/20/2022 17:00,20.424
1513,7/20/2022 18:00,20.043
1514,7/20/2022 19:00,18.996
1515,7/20/2022 20:00,16.046
1516,7/20/2022 21:00,14.23
1517,7/20/2022 22:00,13.365
1518,7/20/2022 23:00,13.654
1519,7/21/2022 0:00,15.378
1520,7/21/2022 1:00,15.664
1521,7/21/2022 2:00,16.999
1522,7/21/2022 3:00,18.14
1523,7/21/2022 4:00,18.806
1524,7/21/2022 5:00,19.282
1525,7/21/2022 6:00,19.662
1526,7/21/2022 7:00,17.95
1527,7/21/2022 8:00,15.473
1528,7/21/2022 9:00,15.282
1529,7/21/2022 10:00,15.187
1530,7/21/2022 11:00,14.517
1531,7/21/2022 12:00,14.134
1532,7/21/2022 13:00,14.804
1533,7/21/2022 14:00,15.187
1534,7/21/2022 15:00,16.903
1535,7/21/2022 16:00,18.616
1536,7/21/2022 17:00,20.329
1537,7/21/2022 18:00,19.948
1538,7/21/2022 19:00,18.996
1539,7/21/2022 20:00,16.999
1540,7/21/2022 21:00,15.569
1541,7/21/2022 22:00,15.378
1542,7/21/2022 23:00,15.473
1543,7/22/2022 0:00,15.569
1544,7/22/2022 1:00,15.569
1545,7/22/2022 2:00,16.713
1546,7/22/2022 3:00,17.57
1547,7/22/2022 4:00,18.045
1548,7/22/2022 5:00,19.092
1549,7/22/2022 6:00,18.521
1550,7/22/2022 7:00,17.284
1551,7/22/2022 8:00,16.332
1552,7/22/2022 9:00,15.951
1553,7/22/2022 10:00,15.187
1554,7/22/2022 11:00,16.046
1555,7/22/2022 12:00,16.237
1556,7/22/2022 13:00,15.76
1557,7/22/2022 14:00,18.331
1558,7/22/2022 15:00,20.234
1559,7/22/2022 16:00,20.805
1560,7/22/2022 17:00,20.901
1561,7/22/2022 18:00,19.092
1562,7/22/2022 19:00,17.855
1563,7/22/2022 20:00,15.76
1564,7/22/2022 21:00,15.091
1565,7/22/2022 22:00,15.76
1566,7/22/2022 23:00,16.618
1567,7/23/2022 0:00,15.951
1568,7/23/2022 1:00,16.427
1569,7/23/2022 2:00,17.094
1570,7/23/2022 3:00,17.665
1571,7/23/2022 4:00,18.045
1572,7/23/2022 5:00,17.379
1573,7/23/2022 6:00,17.189
1574,7/23/2022 7:00,16.713
1575,7/23/2022 8:00,17.094
1576,7/23/2022 9:00,16.999
1577,7/23/2022 10:00,17.475
1578,7/23/2022 11:00,17.094
1579,7/23/2022 12:00,15.569
1580,7/23/2022 13:00,15.473
1581,7/23/2022 14:00,14.804
1582,7/23/2022 15:00,17.855
1583,7/23/2022 16:00,18.236
1584,7/23/2022 17:00,18.616
1585,7/23/2022 18:00,18.996
1586,7/23/2022 19:00,18.331
1587,7/23/2022 20:00,17.094
1588,7/23/2022 21:00,16.141
1589,7/23/2022 22:00,16.046
1590,7/23/2022 23:00,16.713
1591,7/24/2022 0:00,17.284
1592,7/24/2022 1:00,18.426
1593,7/24/2022 2:00,18.616
1594,7/24/2022 3:00,19.187
1595,7/24/2022 4:00,18.426
1596,7/24/2022 5:00,18.426
1597,7/24/2022 6:00,18.236
1598,7/24/2022 7:00,18.331
1599,7/24/2022 8:00,17.475
